protocol,fold,method,key,value
lolo,7,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.516788983120909, 'within_k3_inv_sq': 1.4210571030224854, 'within_k5_inv': 1.9066469551688585, 'within_k5_inv_sq': 1.6236861670733718, 'total_k3_inv': 4.183513541928502, 'total_k3_inv_sq': 3.9869084260145704, 'total_k5_inv': 8.120230114442132, 'total_k5_inv_sq': 7.7241833834076665}"
lolo,8,mahalanobis_wknn,selected_cov_mode,within
lolo,8,mahalanobis_wknn,selected_k,3
lolo,8,mahalanobis_wknn,selected_weighting,inv_sq
lolo,8,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.5717574128514817, 'within_k3_inv_sq': 1.491274044416004, 'within_k5_inv': 1.89564694482605, 'within_k5_inv_sq': 1.6226249021431556, 'total_k3_inv': 4.590926671593927, 'total_k3_inv_sq': 4.333716341610805, 'total_k5_inv': 8.119693065192697, 'total_k5_inv_sq': 7.707352280593167}"
lolo,9,mahalanobis_wknn,selected_cov_mode,within
lolo,9,mahalanobis_wknn,selected_k,3
lolo,9,mahalanobis_wknn,selected_weighting,inv_sq
lolo,9,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.5109554915092223, 'within_k3_inv_sq': 1.4333024345090806, 'within_k5_inv': 1.8895791766996415, 'within_k5_inv_sq': 1.6092191607793815, 'total_k3_inv': 3.703023765141906, 'total_k3_inv_sq': 3.535763385494775, 'total_k5_inv': 7.876436106332149, 'total_k5_inv_sq': 7.482222812452953}"
lolo,10,mahalanobis_wknn,selected_cov_mode,within
lolo,10,mahalanobis_wknn,selected_k,3
lolo,10,mahalanobis_wknn,selected_weighting,inv_sq
lolo,10,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.4957603462208595, 'within_k3_inv_sq': 1.4186210222110207, 'within_k5_inv': 1.8707080988172573, 'within_k5_inv_sq': 1.6004777561534769, 'total_k3_inv': 4.332469044648748, 'total_k3_inv_sq': 4.126122869771078, 'total_k5_inv': 8.320940759127787, 'total_k5_inv_sq': 7.913586783879886}"
lolo,11,mahalanobis_wknn,selected_cov_mode,within
lolo,11,mahalanobis_wknn,selected_k,3
lolo,11,mahalanobis_wknn,selected_weighting,inv_sq
lolo,11,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.540968158165737, 'within_k3_inv_sq': 1.4625312649100246, 'within_k5_inv': 1.8827084089671424, 'within_k5_inv_sq': 1.6379749213728823, 'total_k3_inv': 4.292881785175714, 'total_k3_inv_sq': 4.068894904758815, 'total_k5_inv': 8.184239641401474, 'total_k5_inv_sq': 7.802330600087439}"
lolo,12,mahalanobis_wknn,selected_cov_mode,within
lolo,12,mahalanobis_wknn,selected_k,3
lolo,12,mahalanobis_wknn,selected_weighting,inv_sq
lolo,12,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.5818323293972514, 'within_k3_inv_sq': 1.4789057051419388, 'within_k5_inv': 1.911853197172666, 'within_k5_inv_sq': 1.657091291435295, 'total_k3_inv': 4.4374464117125685, 'total_k3_inv_sq': 4.197485667603686, 'total_k5_inv': 8.37761001972955, 'total_k5_inv_sq': 8.005588695654636}"
lolo,13,mahalanobis_wknn,selected_cov_mode,within
lolo,13,mahalanobis_wknn,selected_k,3
lolo,13,mahalanobis_wknn,selected_weighting,inv_sq
lolo,13,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.540240061057151, 'within_k3_inv_sq': 1.4527168528724246, 'within_k5_inv': 1.9422781747664488, 'within_k5_inv_sq': 1.6336528311198346, 'total_k3_inv': 4.737143894897247, 'total_k3_inv_sq': 4.480231161478957, 'total_k5_inv': 8.187560979445314, 'total_k5_inv_sq': 7.7998828179553845}"
lolo,14,mahalanobis_wknn,selected_cov_mode,within
lolo,14,mahalanobis_wknn,selected_k,3
lolo,14,mahalanobis_wknn,selected_weighting,inv_sq
lolo,14,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.5439112854506745, 'within_k3_inv_sq': 1.4635161570917863, 'within_k5_inv': 1.9240788054851536, 'within_k5_inv_sq': 1.6438790307883986, 'total_k3_inv': 4.539132633067662, 'total_k3_inv_sq': 4.304853719771473, 'total_k5_inv': 8.2379439913014, 'total_k5_inv_sq': 7.826050441223993}"
lolo,15,mahalanobis_wknn,selected_cov_mode,within
lolo,15,mahalanobis_wknn,selected_k,3
lolo,15,mahalanobis_wknn,selected_weighting,inv_sq
lolo,15,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.5713624669166482, 'within_k3_inv_sq': 1.4859016262795235, 'within_k5_inv': 2.025288055448211, 'within_k5_inv_sq': 1.7367644580239672, 'total_k3_inv': 4.42963929105907, 'total_k3_inv_sq': 4.207281975869871, 'total_k5_inv': 8.006420674875539, 'total_k5_inv_sq': 7.606834999429691}"
lolo,16,mahalanobis_wknn,selected_cov_mode,within
lolo,16,mahalanobis_wknn,selected_k,3
lolo,16,mahalanobis_wknn,selected_weighting,inv_sq
lolo,16,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.5472148848702665, 'within_k3_inv_sq': 1.4461364566349058, 'within_k5_inv': 1.9275416498083238, 'within_k5_inv_sq': 1.6610114946267884, 'total_k3_inv': 4.437334193779249, 'total_k3_inv_sq': 4.209071462829884, 'total_k5_inv': 8.358022538392264, 'total_k5_inv_sq': 7.931246043909735}"
lolo,17,mahalanobis_wknn,selected_cov_mode,within
lolo,17,mahalanobis_wknn,selected_k,3
lolo,17,mahalanobis_wknn,selected_weighting,inv_sq
lolo,17,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6040176478850887, 'within_k3_inv_sq': 1.522680303208648, 'within_k5_inv': 2.1308927845547, 'within_k5_inv_sq': 1.7996699723675156, 'total_k3_inv': 4.5083242123989855, 'total_k3_inv_sq': 4.280517118835908, 'total_k5_inv': 8.300587383840151, 'total_k5_inv_sq': 7.894490419227119}"
lolo,18,mahalanobis_wknn,selected_cov_mode,within
lolo,18,mahalanobis_wknn,selected_k,3
lolo,18,mahalanobis_wknn,selected_weighting,inv_sq
lolo,18,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6889387716795392, 'within_k3_inv_sq': 1.6084572784505313, 'within_k5_inv': 2.161377196750977, 'within_k5_inv_sq': 1.8698182347142394, 'total_k3_inv': 4.770214484823707, 'total_k3_inv_sq': 4.541827165864444, 'total_k5_inv': 8.398042204183149, 'total_k5_inv_sq': 8.007325470747078}"
lolo,19,mahalanobis_wknn,selected_cov_mode,within
lolo,19,mahalanobis_wknn,selected_k,3
lolo,19,mahalanobis_wknn,selected_weighting,inv_sq
lolo,19,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6688660817058552, 'within_k3_inv_sq': 1.5699909266010097, 'within_k5_inv': 2.0154430508719123, 'within_k5_inv_sq': 1.7345437019495802, 'total_k3_inv': 4.399762776565594, 'total_k3_inv_sq': 4.188776607132362, 'total_k5_inv': 8.391631877171877, 'total_k5_inv_sq': 7.97206763209248}"
lolo,20,mahalanobis_wknn,selected_cov_mode,within
lolo,20,mahalanobis_wknn,selected_k,3
lolo,20,mahalanobis_wknn,selected_weighting,inv_sq
lolo,20,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.623113440866372, 'within_k3_inv_sq': 1.542240293463823, 'within_k5_inv': 2.0067979209399684, 'within_k5_inv_sq': 1.7484063559112502, 'total_k3_inv': 4.728301723311376, 'total_k3_inv_sq': 4.521214921311888, 'total_k5_inv': 8.01184139897779, 'total_k5_inv_sq': 7.624331209808004}"
lolo,21,mahalanobis_wknn,selected_cov_mode,within
lolo,21,mahalanobis_wknn,selected_k,3
lolo,21,mahalanobis_wknn,selected_weighting,inv_sq
lolo,21,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.5906815919664494, 'within_k3_inv_sq': 1.5246719355576195, 'within_k5_inv': 2.0892519841504993, 'within_k5_inv_sq': 1.7802459141663634, 'total_k3_inv': 4.5867874851947645, 'total_k3_inv_sq': 4.37446979122002, 'total_k5_inv': 7.863159039684167, 'total_k5_inv_sq': 7.49236810395938}"
lolo,22,mahalanobis_wknn,selected_cov_mode,within
lolo,22,mahalanobis_wknn,selected_k,3
lolo,22,mahalanobis_wknn,selected_weighting,inv_sq
lolo,22,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6077430017277026, 'within_k3_inv_sq': 1.5255219224364263, 'within_k5_inv': 2.141455145521911, 'within_k5_inv_sq': 1.7623334011582084, 'total_k3_inv': 4.621351088716089, 'total_k3_inv_sq': 4.35207078261266, 'total_k5_inv': 8.40327793647669, 'total_k5_inv_sq': 7.977318578224412}"
lolo,23,mahalanobis_wknn,selected_cov_mode,within
lolo,23,mahalanobis_wknn,selected_k,3
lolo,23,mahalanobis_wknn,selected_weighting,inv_sq
lolo,23,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6452613104101768, 'within_k3_inv_sq': 1.566815562180186, 'within_k5_inv': 2.201107717462033, 'within_k5_inv_sq': 1.8426929784477846, 'total_k3_inv': 4.170169928529187, 'total_k3_inv_sq': 3.9491516045769335, 'total_k5_inv': 8.096201178007455, 'total_k5_inv_sq': 7.680273705497548}"
lolo,24,mahalanobis_wknn,selected_cov_mode,within
lolo,24,mahalanobis_wknn,selected_k,3
lolo,24,mahalanobis_wknn,selected_weighting,inv_sq
lolo,24,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6594793565507717, 'within_k3_inv_sq': 1.5717505328031747, 'within_k5_inv': 2.161023707780613, 'within_k5_inv_sq': 1.7808062571284173, 'total_k3_inv': 4.424371848143875, 'total_k3_inv_sq': 4.169419687310858, 'total_k5_inv': 7.952117886053357, 'total_k5_inv_sq': 7.533932881320128}"
lolo,25,mahalanobis_wknn,selected_cov_mode,within
lolo,25,mahalanobis_wknn,selected_k,3
lolo,25,mahalanobis_wknn,selected_weighting,inv_sq
lolo,25,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.5722936434848973, 'within_k3_inv_sq': 1.4885477317094868, 'within_k5_inv': 2.133855026174453, 'within_k5_inv_sq': 1.758605086282718, 'total_k3_inv': 3.9469374729674938, 'total_k3_inv_sq': 3.7451306017124404, 'total_k5_inv': 7.657193550800962, 'total_k5_inv_sq': 7.253067117758726}"
lolo,26,mahalanobis_wknn,selected_cov_mode,within
lolo,26,mahalanobis_wknn,selected_k,3
lolo,26,mahalanobis_wknn,selected_weighting,inv_sq
lolo,26,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6434848162280036, 'within_k3_inv_sq': 1.5476985861397887, 'within_k5_inv': 2.182790923005105, 'within_k5_inv_sq': 1.785180270378196, 'total_k3_inv': 4.14144346506879, 'total_k3_inv_sq': 3.8953046910173126, 'total_k5_inv': 8.123241519458139, 'total_k5_inv_sq': 7.70764428401713}"
lolo,27,mahalanobis_wknn,selected_cov_mode,within
lolo,27,mahalanobis_wknn,selected_k,3
lolo,27,mahalanobis_wknn,selected_weighting,inv_sq
lolo,27,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6722818129085197, 'within_k3_inv_sq': 1.571486887790039, 'within_k5_inv': 2.152251049215812, 'within_k5_inv_sq': 1.795219694794216, 'total_k3_inv': 4.45123670565142, 'total_k3_inv_sq': 4.211251042968002, 'total_k5_inv': 8.520458923661918, 'total_k5_inv_sq': 8.065867210284228}"
lolo,28,mahalanobis_wknn,selected_cov_mode,within
lolo,28,mahalanobis_wknn,selected_k,3
lolo,28,mahalanobis_wknn,selected_weighting,inv_sq
lolo,28,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6945072359517606, 'within_k3_inv_sq': 1.5936878510397416, 'within_k5_inv': 2.1218315869518056, 'within_k5_inv_sq': 1.7691617934213986, 'total_k3_inv': 4.5102577443178715, 'total_k3_inv_sq': 4.2600960796913245, 'total_k5_inv': 8.263272779895349, 'total_k5_inv_sq': 7.832442040068682}"
lolo,29,mahalanobis_wknn,selected_cov_mode,within
lolo,29,mahalanobis_wknn,selected_k,3
lolo,29,mahalanobis_wknn,selected_weighting,inv_sq
lolo,29,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6472049786293586, 'within_k3_inv_sq': 1.546718870677928, 'within_k5_inv': 2.1998325344384826, 'within_k5_inv_sq': 1.8261022886524587, 'total_k3_inv': 4.098687563141211, 'total_k3_inv_sq': 3.850948142423287, 'total_k5_inv': 7.883947269614346, 'total_k5_inv_sq': 7.468641530158724}"
lolo,30,mahalanobis_wknn,selected_cov_mode,within
lolo,30,mahalanobis_wknn,selected_k,3
lolo,30,mahalanobis_wknn,selected_weighting,inv_sq
lolo,30,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6504322903216446, 'within_k3_inv_sq': 1.5500368360225012, 'within_k5_inv': 2.0966745343486943, 'within_k5_inv_sq': 1.7570066490193865, 'total_k3_inv': 4.697527869979834, 'total_k3_inv_sq': 4.42744399948242, 'total_k5_inv': 7.911700299545673, 'total_k5_inv_sq': 7.483549023490524}"
lolo,31,mahalanobis_wknn,selected_cov_mode,within
lolo,31,mahalanobis_wknn,selected_k,3
lolo,31,mahalanobis_wknn,selected_weighting,inv_sq
lolo,31,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6732581171637446, 'within_k3_inv_sq': 1.5846017637229712, 'within_k5_inv': 2.1767323877492126, 'within_k5_inv_sq': 1.8339855908433613, 'total_k3_inv': 4.083465738550081, 'total_k3_inv_sq': 3.8434195454717766, 'total_k5_inv': 8.463283130842647, 'total_k5_inv_sq': 8.031197516125163}"
lolo,32,mahalanobis_wknn,selected_cov_mode,within
lolo,32,mahalanobis_wknn,selected_k,3
lolo,32,mahalanobis_wknn,selected_weighting,inv_sq
lolo,32,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.7488140502048062, 'within_k3_inv_sq': 1.6520920100513543, 'within_k5_inv': 2.2886218881468796, 'within_k5_inv_sq': 1.9346297843343032, 'total_k3_inv': 4.216503612398069, 'total_k3_inv_sq': 3.971752988304752, 'total_k5_inv': 8.249075732357587, 'total_k5_inv_sq': 7.823571010960915}"
lolo,33,mahalanobis_wknn,selected_cov_mode,within
lolo,33,mahalanobis_wknn,selected_k,3
lolo,33,mahalanobis_wknn,selected_weighting,inv_sq
lolo,33,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.7181446850373752, 'within_k3_inv_sq': 1.6167439581857772, 'within_k5_inv': 2.2361215889869324, 'within_k5_inv_sq': 1.8804058131520003, 'total_k3_inv': 4.637039322033034, 'total_k3_inv_sq': 4.366564591084897, 'total_k5_inv': 8.163272556532526, 'total_k5_inv_sq': 7.750925973913963}"
lolo,34,mahalanobis_wknn,selected_cov_mode,within
lolo,34,mahalanobis_wknn,selected_k,3
lolo,34,mahalanobis_wknn,selected_weighting,inv_sq
lolo,34,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.819329855236508, 'within_k3_inv_sq': 1.7135016982481903, 'within_k5_inv': 2.0324510938043665, 'within_k5_inv_sq': 1.727120512356027, 'total_k3_inv': 4.363892757261171, 'total_k3_inv_sq': 4.128056939513721, 'total_k5_inv': 8.15589990325464, 'total_k5_inv_sq': 7.745719578262744}"
lolo,35,mahalanobis_wknn,selected_cov_mode,within
lolo,35,mahalanobis_wknn,selected_k,3
lolo,35,mahalanobis_wknn,selected_weighting,inv_sq
lolo,35,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.7202161957833384, 'within_k3_inv_sq': 1.6204649221814118, 'within_k5_inv': 2.149237991800725, 'within_k5_inv_sq': 1.8027292662812093, 'total_k3_inv': 4.297584753077704, 'total_k3_inv_sq': 4.052982676150885, 'total_k5_inv': 8.536077955542961, 'total_k5_inv_sq': 8.103064509969366}"
lolo,36,mahalanobis_wknn,selected_cov_mode,within
lolo,36,mahalanobis_wknn,selected_k,3
lolo,36,mahalanobis_wknn,selected_weighting,inv_sq
lolo,36,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.7027317281550787, 'within_k3_inv_sq': 1.5991288167511812, 'within_k5_inv': 2.135301805308319, 'within_k5_inv_sq': 1.7849521873870922, 'total_k3_inv': 4.344175387392157, 'total_k3_inv_sq': 4.099680974087076, 'total_k5_inv': 7.9850692607546225, 'total_k5_inv_sq': 7.581399968065367}"
lolo,37,mahalanobis_wknn,selected_cov_mode,within
lolo,37,mahalanobis_wknn,selected_k,3
lolo,37,mahalanobis_wknn,selected_weighting,inv_sq
lolo,37,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6695815492394723, 'within_k3_inv_sq': 1.5640365020865095, 'within_k5_inv': 2.0773503665814594, 'within_k5_inv_sq': 1.7177848898449, 'total_k3_inv': 4.441221461942871, 'total_k3_inv_sq': 4.2101463227393365, 'total_k5_inv': 8.183715545344164, 'total_k5_inv_sq': 7.768631056361966}"
lolo,38,mahalanobis_wknn,selected_cov_mode,within
lolo,38,mahalanobis_wknn,selected_k,3
lolo,38,mahalanobis_wknn,selected_weighting,inv_sq
lolo,38,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.7861689127199512, 'within_k3_inv_sq': 1.6900514962453594, 'within_k5_inv': 2.180675080274858, 'within_k5_inv_sq': 1.79095819226852, 'total_k3_inv': 4.638355184497506, 'total_k3_inv_sq': 4.3568259386221975, 'total_k5_inv': 8.416044037270124, 'total_k5_inv_sq': 7.994724798560782}"
lolo,39,mahalanobis_wknn,selected_cov_mode,within
lolo,39,mahalanobis_wknn,selected_k,3
lolo,39,mahalanobis_wknn,selected_weighting,inv_sq
lolo,39,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.7304992268403872, 'within_k3_inv_sq': 1.6159042569229687, 'within_k5_inv': 2.234099011054143, 'within_k5_inv_sq': 1.8057479481477752, 'total_k3_inv': 4.981691355535909, 'total_k3_inv_sq': 4.7143801878450935, 'total_k5_inv': 8.561987057099119, 'total_k5_inv_sq': 8.132279785675598}"
lolo,40,mahalanobis_wknn,selected_cov_mode,within
lolo,40,mahalanobis_wknn,selected_k,3
lolo,40,mahalanobis_wknn,selected_weighting,inv_sq
lolo,40,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6982550580613647, 'within_k3_inv_sq': 1.5889927685437872, 'within_k5_inv': 2.315510755462792, 'within_k5_inv_sq': 1.8699581624686556, 'total_k3_inv': 4.0818583078192106, 'total_k3_inv_sq': 3.8423426888537398, 'total_k5_inv': 7.9510624685979225, 'total_k5_inv_sq': 7.545073772651882}"
lolo,41,mahalanobis_wknn,selected_cov_mode,within
lolo,41,mahalanobis_wknn,selected_k,3
lolo,41,mahalanobis_wknn,selected_weighting,inv_sq
lolo,41,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6936554664267245, 'within_k3_inv_sq': 1.5976395955123024, 'within_k5_inv': 2.3717142688011883, 'within_k5_inv_sq': 1.9443720763306154, 'total_k3_inv': 4.362636373473621, 'total_k3_inv_sq': 4.168677807110542, 'total_k5_inv': 7.50000906264243, 'total_k5_inv_sq': 7.152088053041497}"
lolo,42,mahalanobis_wknn,selected_cov_mode,within
lolo,42,mahalanobis_wknn,selected_k,3
lolo,42,mahalanobis_wknn,selected_weighting,inv_sq
lolo,42,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.7168406695471934, 'within_k3_inv_sq': 1.6260672974409758, 'within_k5_inv': 2.1499469796726904, 'within_k5_inv_sq': 1.7652969416790474, 'total_k3_inv': 4.516965804375517, 'total_k3_inv_sq': 4.28388654305906, 'total_k5_inv': 7.929889625529808, 'total_k5_inv_sq': 7.546247938343753}"
lolo,43,mahalanobis_wknn,selected_cov_mode,within
lolo,43,mahalanobis_wknn,selected_k,3
lolo,43,mahalanobis_wknn,selected_weighting,inv_sq
lolo,43,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.7394278101319092, 'within_k3_inv_sq': 1.6351263909365963, 'within_k5_inv': 2.367349087515382, 'within_k5_inv_sq': 1.9147643946137665, 'total_k3_inv': 5.114106290577313, 'total_k3_inv_sq': 4.814999437533686, 'total_k5_inv': 7.26001988533119, 'total_k5_inv_sq': 6.891294671929284}"
lolo,44,mahalanobis_wknn,selected_cov_mode,within
lolo,44,mahalanobis_wknn,selected_k,3
lolo,44,mahalanobis_wknn,selected_weighting,inv_sq
lolo,44,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.748491044926592, 'within_k3_inv_sq': 1.6454671741774778, 'within_k5_inv': 2.2386952810919056, 'within_k5_inv_sq': 1.8380200665828539, 'total_k3_inv': 4.698932967955895, 'total_k3_inv_sq': 4.4568571537215025, 'total_k5_inv': 7.224413781488932, 'total_k5_inv_sq': 6.863733890937048}"
lolo,45,mahalanobis_wknn,selected_cov_mode,within
lolo,45,mahalanobis_wknn,selected_k,3
lolo,45,mahalanobis_wknn,selected_weighting,inv_sq
lolo,45,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.7424954041546967, 'within_k3_inv_sq': 1.6126082098328836, 'within_k5_inv': 2.294666181160296, 'within_k5_inv_sq': 1.8786658508863239, 'total_k3_inv': 4.716261222579917, 'total_k3_inv_sq': 4.474994318495832, 'total_k5_inv': 7.791550863417165, 'total_k5_inv_sq': 7.3990407286946445}"
lolo,46,mahalanobis_wknn,selected_cov_mode,within
lolo,46,mahalanobis_wknn,selected_k,3
lolo,46,mahalanobis_wknn,selected_weighting,inv_sq
lolo,46,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.749180121646629, 'within_k3_inv_sq': 1.6397010530225808, 'within_k5_inv': 2.306195445443864, 'within_k5_inv_sq': 1.926535203932249, 'total_k3_inv': 5.034412071041527, 'total_k3_inv_sq': 4.779964971918699, 'total_k5_inv': 7.9265690857262765, 'total_k5_inv_sq': 7.530463648063774}"
lolo,47,mahalanobis_wknn,selected_cov_mode,within
lolo,47,mahalanobis_wknn,selected_k,3
lolo,47,mahalanobis_wknn,selected_weighting,inv_sq
lolo,47,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.7151637030605822, 'within_k3_inv_sq': 1.6112280987785008, 'within_k5_inv': 2.2949547384326556, 'within_k5_inv_sq': 1.9220347407378662, 'total_k3_inv': 4.764267051811753, 'total_k3_inv_sq': 4.5234939638051905, 'total_k5_inv': 8.057066170966548, 'total_k5_inv_sq': 7.6486111704484205}"
lolo,48,mahalanobis_wknn,selected_cov_mode,within
lolo,48,mahalanobis_wknn,selected_k,3
lolo,48,mahalanobis_wknn,selected_weighting,inv_sq
lolo,48,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.7022102751357393, 'within_k3_inv_sq': 1.5765438059493453, 'within_k5_inv': 2.2705648791355477, 'within_k5_inv_sq': 1.860135765921094, 'total_k3_inv': 4.788538662706985, 'total_k3_inv_sq': 4.556330652543226, 'total_k5_inv': 8.0804596984025, 'total_k5_inv_sq': 7.671954512197866}"
lolo,49,mahalanobis_wknn,selected_cov_mode,within
lolo,49,mahalanobis_wknn,selected_k,3
lolo,49,mahalanobis_wknn,selected_weighting,inv_sq
lolo,49,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6279821438506585, 'within_k3_inv_sq': 1.5220557148037783, 'within_k5_inv': 2.2977552449413063, 'within_k5_inv_sq': 1.8799671103720543, 'total_k3_inv': 4.947138778212946, 'total_k3_inv_sq': 4.685431377792232, 'total_k5_inv': 8.11921167472476, 'total_k5_inv_sq': 7.7104509588685515}"
lolo,50,mahalanobis_wknn,selected_cov_mode,within
lolo,50,mahalanobis_wknn,selected_k,3
lolo,50,mahalanobis_wknn,selected_weighting,inv_sq
lolo,50,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.661902287035376, 'within_k3_inv_sq': 1.5663371868001523, 'within_k5_inv': 2.151201985203009, 'within_k5_inv_sq': 1.7737689994433379, 'total_k3_inv': 5.044970067953682, 'total_k3_inv_sq': 4.772802306077768, 'total_k5_inv': 7.856005760132006, 'total_k5_inv_sq': 7.4685591893781655}"
lolo,51,mahalanobis_wknn,selected_cov_mode,within
lolo,51,mahalanobis_wknn,selected_k,3
lolo,51,mahalanobis_wknn,selected_weighting,inv_sq
lolo,51,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.6493925938738798, 'within_k3_inv_sq': 1.5564232945190375, 'within_k5_inv': 2.1615160333638035, 'within_k5_inv_sq': 1.7852921517606697, 'total_k3_inv': 4.997218729505459, 'total_k3_inv_sq': 4.742389410926678, 'total_k5_inv': 8.178373324954013, 'total_k5_inv_sq': 7.774431397296758}"
lolo,52,mahalanobis_wknn,selected_cov_mode,within
lolo,52,mahalanobis_wknn,selected_k,3
lolo,52,mahalanobis_wknn,selected_weighting,inv_sq
lolo,52,mahalanobis_wknn,cv_scores,"{'within_k3_inv': 1.7308361227629256, 'within_k3_inv_sq': 1.6108726805145441, 'within_k5_inv': 2.230114668445327, 'within_k5_inv_sq': 1.8376727644380886, 'total_k3_inv': 5.4894699242958325, 'total_k3_inv_sq': 5.190851826778101, 'total_k5_inv': 8.384170239872407, 'total_k5_inv_sq': 7.9599199971253185}"
